Field1,day,is_member,start_stat,index,Code,name,latitude,longitude,trip_per_d,cluster,FID1,FID_1,Field1_1,day_1,is_membe_1,start_st_1,index_1,Code_1,name_1,latitude_x,longitude_,year_x,trip_c,emplacemen,pk,FID_,latitude_y,longitude1,year_y,X_x,Y_x,cluster_1,X_y,Y_y,X_mean,Y_mean,FID_2,DAUID,CDNAME,DAU,OID_,DAU_1,pop_2016,popden,age_0_14,age_15_30,age_30_45,age_p_45,lang_e,lang_f,lang_ef,inc_em,inc_aft,inc_low_,edu_unideg,to_work_ca,to_work_pt,to_work_wa,to_work_bi
515,156,1739,2126,7049,7049,William / Guy,45.48986546000,-73.56473073000,13.62820513000,60,0,513,1028,202,0.00000000000,0.00000000000,412,0.00000000000,Ottawa / William,45.48972700000,-73.56406300000,2022,11401,11401.00000000000,412.00000000000,877,45.48972700000,-73.56406300000,2022,299793,5038870,60,299775.33333300000,5038873.33333000000,299775.33333300000,5038873.33333000000,2032,24663445,Montr?Ñal,24663445,3198,24663445,1469,5663.10000000000,0.08849557500,0.30973451300,0.44588155200,0.15588835900,0.07508532400,0.11945392500,0.80204778200,75827,59776,0.14300000000,0.43254818000,0.43283582100,0.22388059700,0.30845771100,0.03482587100
516,190,4360,5365,7050,7050,Ottawa / William,45.48972725000,-73.56406286000,28.23684211000,60,0,513,1028,202,0.00000000000,0.00000000000,412,0.00000000000,Ottawa / William,45.48972700000,-73.56406300000,2022,11401,11401.00000000000,412.00000000000,877,45.48972700000,-73.56406300000,2022,299793,5038870,60,299775.33333300000,5038873.33333000000,299775.33333300000,5038873.33333000000,2032,24663445,Montr?Ñal,24663445,3198,24663445,1469,5663.10000000000,0.08849557500,0.30973451300,0.44588155200,0.15588835900,0.07508532400,0.11945392500,0.80204778200,75827,59776,0.14300000000,0.43254818000,0.43283582100,0.22388059700,0.30845771100,0.03482587100
517,199,1772,2124,7051,7051,Jogues / Allard,45.45002032000,-73.60030621000,10.67336683000,176,0,514,1030,193,0.00000000000,0.00000000000,633,0.00000000000,Jogues / Allard,45.45002000000,-73.60030600000,2022,4087,4087.00000000000,633.00000000000,1056,45.45002000000,-73.60030600000,2022,296954,5034460,176,296954.00000000000,5034460.00000000000,296954.00000000000,5034460.00000000000,3,24661009,Montr?Ñal,24661009,937,24661009,624,12530.10000000000,0.15224359000,0.15224359000,0.28846153800,0.40705128200,0.09600000000,0.34400000000,0.51200000000,46123,41088,0.20800000000,0.27007299300,0.46666666700,0.37777777800,0.06666666700,0.08888888900
518,199,6669,7535,7052,7052,Shearer / Centre,45.48300562000,-73.56218666000,37.86432161000,262,0,515,1032,202,0.00000000000,0.00000000000,461,0.00000000000,Shearer / Centre,45.48300600000,-73.56218700000,2022,7188,7188.00000000000,461.00000000000,916,45.48300600000,-73.56218700000,2022,299939,5038120,262,299939.00000000000,5038120.00000000000,299939.00000000000,5038120.00000000000,742,24661126,Montr?Ñal,24661126,1029,24661126,648,9908.30000000000,0.13888888900,0.24691358000,0.35493827200,0.25925925900,0.09302325600,0.31007751900,0.60465116300,45568,40021,0.28700000000,0.30000000000,0.35000000000,0.46666666700,0.11666666700,0.03333333300
519,199,5632,7463,7053,7053,Ropery / Augustin-Cantin,45.48091407000,-73.56846035000,37.50251256000,115,0,516,1034,201,0.00000000000,0.00000000000,456,0.00000000000,Ropery / Augustin-Cantin,45.48091400000,-73.56846000000,2022,9376,9376.00000000000,456.00000000000,914,45.48091400000,-73.56846000000,2022,299448,5037890,115,299448.00000000000,5037890.00000000000,299448.00000000000,5037890.00000000000,741,24661125,Montr?Ñal,24661125,1028,24661125,974,5881.60000000000,0.09240246400,0.22587269000,0.31827515400,0.36344969200,0.10169491500,0.19209039500,0.68926553700,58816,51520,0.21600000000,0.40476190500,0.47826087000,0.42391304300,0.05434782600,0.04347826100
520,199,6306,9616,7054,7054,de la C??te St-Paul / St-Ambroise,45.46766565000,-73.59391784000,48.32160804000,191,0,517,1036,202,0.00000000000,0.00000000000,784,0.00000000000,de la C??te St-Paul / St-Ambroise,45.46766570000,-73.59391780000,2022,11467,11467.00000000000,784.00000000000,1135,45.46766570000,-73.59391780000,2022,297456,5036420,191,297456.00000000000,5036420.00000000000,297456.00000000000,5036420.00000000000,2735,24662164,Montr?Ñal,24662164,1992,24662164,515,3200.70000000000,0.03883495100,0.11650485400,0.13592233000,0.70873786400,0.16129032300,0.32258064500,0.46774193500,20000,20000,0.56500000000,0.19230769200,0.31250000000,0.25000000000,0.25000000000,0.18750000000
521,199,2903,3728,7055,7055,Rose-de-Lima / Notre-Dame,45.47995027000,-73.58053565000,18.73366834000,70,0,518,1038,201,0.00000000000,0.00000000000,911,0.00000000000,Rose-de-Lima / Workman,45.48026420000,-73.58099360000,2022,7982,7982.00000000000,911.00000000000,1176,45.48026420000,-73.58099360000,2022,298468,5037820,70,298486.00000000000,5037800.00000000000,298486.00000000000,5037800.00000000000,2710,24662133,Montr?Ñal,24662133,1963,24662133,514,7219.10000000000,0.14591439700,0.25291828800,0.34046692600,0.26070038900,0.10679611700,0.24271844700,0.63106796100,52224,45952,0.27500000000,0.31617647100,0.26315789500,0.61403508800,0.07017543900,0.00000000000
522,198,2240,2633,7056,7056,Biblioth?Ðque de Verdun (Brown / Bannantyne),45.44826205000,-73.57785612000,13.29797980000,119,0,519,1040,201,0.00000000000,0.00000000000,188,0.00000000000,Biblioth?Ðque de Verdun (Brown / Bannantyne),45.44826200000,-73.57785600000,2022,4024,4024.00000000000,188.00000000000,685,45.44826200000,-73.57785600000,2022,298710,5034260,119,298710.00000000000,5034260.00000000000,298710.00000000000,5034260.00000000000,962,24661197,Montr?Ñal,24661197,1098,24661197,563,10199.30000000000,0.15097690900,0.18650088800,0.29307282400,0.36944937800,0.13392857100,0.25000000000,0.62500000000,57472,49408,0.17000000000,0.20183486200,0.53333333300,0.33333333300,0.06666666700,0.04444444400
523,198,5306,6422,7057,7057,2e avenue / Wellington,45.45789353000,-73.56752824000,32.43434343000,38,0,520,1042,106,0.00000000000,0.00000000000,198,0.00000000000,2e avenue / Wellington,45.45789300000,-73.56752800000,2022,5422,5422.00000000000,198.00000000000,694,45.45789300000,-73.56752800000,2022,299519,5035330,38,299518.00000000000,5035320.00000000000,299518.00000000000,5035320.00000000000,994,24661156,Montr?Ñal,24661156,1059,24661156,500,22321.40000000000,0.15000000000,0.25000000000,0.36000000000,0.24000000000,0.14000000000,0.20000000000,0.63000000000,48000,40320,0.30000000000,0.29059829100,0.23913043500,0.60869565200,0.06521739100,0.04347826100
524,199,5011,6161,7058,7058,Gordon / Wellington,45.46107799000,-73.56730700000,30.95979899000,305,0,522,1045,105,0.00000000000,0.00000000000,200,0.00000000000,Gordon / Wellington,45.46107800000,-73.56730700000,2022,5420,5420.00000000000,200.00000000000,696,45.46107800000,-73.56730700000,2022,299536,5035690,305,299538.00000000000,5035690.00000000000,299538.00000000000,5035690.00000000000,946,24661151,Montr?Ñal,24661151,1054,24661151,349,10386.90000000000,0.11461318100,0.22922636100,0.34383954200,0.31232091700,0.10000000000,0.20000000000,0.68571428600,54912,46976,0.18800000000,0.33944954100,0.20000000000,0.62500000000,0.12500000000,0.05000000000
525,198,4073,4742,7059,7059,Argyle / de Verdun,45.45301584000,-73.57191503000,23.94949495000,478,0,524,1048,202,0.00000000000,0.00000000000,192,0.00000000000,Argyle / de Verdun,45.45301600000,-73.57191500000,2022,7526,7526.00000000000,192.00000000000,689,45.45301600000,-73.57191500000,2022,299175,5034790,478,299175.00000000000,5034790.00000000000,299175.00000000000,5034790.00000000000,1000,24661162,Montr?Ñal,24661162,1065,24661162,649,13058.40000000000,0.12326656400,0.23112480700,0.28505392900,0.36055470000,0.14615384600,0.20000000000,0.65384615400,44384,40288,0.22300000000,0.24647887300,0.40298507500,0.47761194000,0.07462686600,0.04477611900
526,199,4471,5202,7060,7060,de l'?ëglise / de Verdun,45.46300109000,-73.57156895000,26.14070352000,113,0,525,1050,202,0.00000000000,0.00000000000,203,0.00000000000,de l'?ëglise / de Verdun,45.46300100000,-73.57156900000,2022,7287,7287.00000000000,203.00000000000,699,45.46300100000,-73.57156900000,2022,299203,5035900,113,299203.00000000000,5035900.00000000000,299203.00000000000,5035900.00000000000,2911,24662125,Montr?Ñal,24662125,1955,24662125,660,15865.40000000000,0.11363636400,0.24242424200,0.40151515200,0.24242424200,0.09090909100,0.24242424200,0.65151515200,39552,35776,0.29500000000,0.30057803500,0.35897435900,0.47435897400,0.14102564100,0.00000000000
527,198,4199,4760,7061,7061,Lajeunesse / de Castelnau,45.54039621000,-73.61681789000,24.04040404000,626,0,526,1052,202,0.00000000000,0.00000000000,884,0.00000000000,de Castelnau / Lajeunesse,45.54039620000,-73.61681790000,2022,8401,8401.00000000000,884.00000000000,1162,45.54039620000,-73.61681790000,2022,295677,5044500,626,295677.00000000000,5044500.00000000000,295677.00000000000,5044500.00000000000,2575,24661504,Montr?Ñal,24661504,1378,24661504,550,15988.40000000000,0.11818181800,0.34545454500,0.37272727300,0.16363636400,0.05454545500,0.25454545500,0.66363636400,41472,37632,0.29100000000,0.29655172400,0.32786885200,0.50819672100,0.11475409800,0.06557377000
528,198,6668,7673,7062,7062,William / Robert-Bourassa,45.49716534000,-73.55933011000,38.75252525000,548,0,527,1054,202,0.00000000000,0.00000000000,502,0.00000000000,William / Robert-Bourassa,45.49716500000,-73.55933000000,2022,9962,9962.00000000000,502.00000000000,947,45.49716500000,-73.55933000000,2022,300163,5039700,548,300163.00000000000,5039700.00000000000,300163.00000000000,5039700.00000000000,2030,24663443,Montr?Ñal,24663443,3196,24663443,3334,9341.60000000000,0.04199160200,0.45590881800,0.40191961600,0.10017996400,0.08558558600,0.08858858900,0.81981982000,71270,56576,0.13900000000,0.46088595700,0.35857461000,0.15812917600,0.44988864100,0.02449888600
529,196,3495,4073,7063,7063,Drolet / Jarry,45.54195463000,-73.62994194000,20.78061224000,374,0,528,1056,202,0.00000000000,0.00000000000,674,0.00000000000,Drolet / Jarry,45.54195500000,-73.62994200000,2022,6996,6996.00000000000,674.00000000000,1085,45.54195500000,-73.62994200000,2022,294653,5044680,374,294653.00000000000,5044680.00000000000,294653.00000000000,5044680.00000000000,1299,24660469,Montr?Ñal,24660469,459,24660469,501,12219.50000000000,0.12974051900,0.26946107800,0.31936127700,0.28143712600,0.01980198000,0.29702970300,0.67326732700,56448,48256,0.17000000000,0.39072847700,0.36363636400,0.47272727300,0.09090909100,0.05454545500
530,198,3500,3838,7064,7064,Clark / de Li?Ðge,45.53998385000,-73.63813475000,19.38383838000,553,0,529,1058,194,0.00000000000,0.00000000000,675,0.00000000000,Clark / de Li?Ðge,45.53998400000,-73.63813500000,2022,6577,6577.00000000000,675.00000000000,1086,45.53998400000,-73.63813500000,2022,294012,5044460,553,294012.00000000000,5044460.00000000000,294012.00000000000,5044460.00000000000,1308,24660479,Montr?Ñal,24660479,468,24660479,668,1370.50000000000,0.17215568900,0.18712574900,0.29940119800,0.34131736500,0.08208955200,0.28358209000,0.59701492500,53184,46016,0.15700000000,0.22435897400,0.55555555600,0.34722222200,0.08333333300,0.00000000000
531,199,5583,6402,7065,7065,de Lanaudi?Ðre / B?Ñlanger,45.54365085000,-73.60565051000,32.17085427000,129,0,530,1060,202,0.00000000000,0.00000000000,570,0.00000000000,de Lanaudi?Ðre / B?Ñlanger,45.54365100000,-73.60565000000,2022,10882,10882.00000000000,570.00000000000,1005,45.54365100000,-73.60565000000,2022,296550,5044860,129,296550.00000000000,5044860.00000000000,296550.00000000000,5044860.00000000000,2429,24661642,Montr?Ñal,24661642,1502,24661642,431,14177.60000000000,0.13921113700,0.24361949000,0.34802784200,0.26914153100,0.02325581400,0.31395348800,0.67441860500,52352,44928,0.16300000000,0.37931034500,0.31372549000,0.39215686300,0.05882352900,0.21568627500
532,199,8155,11696,7066,7066,St-Urbain / de la Gaucheti?Ðre,45.50707813000,-73.56139541000,58.77386935000,596,0,531,1062,202,0.00000000000,0.00000000000,407,0.00000000000,St-Urbain / de la Gaucheti?Ðre,45.50707800000,-73.56139500000,2022,13923,13923.00000000000,407.00000000000,872,45.50707800000,-73.56139500000,2022,300003,5040800,596,300003.00000000000,5040800.00000000000,300003.00000000000,5040800.00000000000,2902,24662116,Montr?Ñal,24662116,1946,24662116,544,16738.50000000000,0.06433823500,0.10110294100,0.12867647100,0.70588235300,0.19444444400,0.14814814800,0.44444444400,31296,29888,0.43100000000,0.28476821200,0.19444444400,0.36111111100,0.41666666700,0.00000000000
533,183,7273,8787,7067,7067,City Councillors / du President-Kennedy,45.50625103000,-73.57139066000,48.01639344000,740,0,532,1064,202,0.00000000000,0.00000000000,405,0.00000000000,City Councillors / du President-Kennedy,45.50625100000,-73.57139100000,2022,10070,10070.00000000000,405.00000000000,870,45.50625100000,-73.57139100000,2022,299221,5040710,740,299221.00000000000,5040710.00000000000,299221.00000000000,5040710.00000000000,363,24661283,Montr?Ñal,24661283,1173,24661283,2492,3006.00000000000,0.04614767300,0.41332263200,0.32303370800,0.21749598700,0.29317269100,0.04618473900,0.64658634500,52736,45664,0.35500000000,0.45157657700,0.31174089100,0.15384615400,0.51417004000,0.00809716600
534,199,9931,13405,7068,7068,Basin / Richmond,45.48753099000,-73.56507003000,67.36180905000,69,0,533,1066,202,0.00000000000,0.00000000000,938,0.00000000000,Richmond / des Bassins,45.48752160000,-73.56500300000,2022,23542,23542.00000000000,938.00000000000,1200,45.48752160000,-73.56500300000,2022,299719,5038620,69,299716.50000000000,5038620.00000000000,299716.50000000000,5038620.00000000000,740,24661124,Montr?Ñal,24661124,1027,24661124,1244,4092.10000000000,0.10450160800,0.23713826400,0.37781350500,0.28054662400,0.10833333300,0.16250000000,0.71250000000,58304,48320,0.24600000000,0.43041237100,0.48872180500,0.21052631600,0.21804511300,0.07518797000
535,198,9900,13688,7069,7069,Jeanne-Mance / Ren?Ñ-L?Ñvesque,45.50637134000,-73.56420100000,69.13131313000,313,0,534,1068,202,0.00000000000,0.00000000000,684,0.00000000000,Jeanne-Mance / Ren?Ñ-L?Ñvesque,45.50637100000,-73.56420100000,2022,16471,16471.00000000000,684.00000000000,1092,45.50637100000,-73.56420100000,2022,299783,5040720,313,299783.00000000000,5040720.00000000000,299783.00000000000,5040720.00000000000,2901,24662115,Montr?Ñal,24662115,1945,24662115,1008,3939.00000000000,0.05456349200,0.25297619000,0.31250000000,0.37996031700,0.24875621900,0.06965174100,0.54228855700,51968,43520,0.32000000000,0.40273037500,0.27160493800,0.18518518500,0.50617284000,0.00000000000
536,199,5825,6735,7070,7070,Bourgeoys / Favard,45.47993042000,-73.55592102000,33.84422111000,224,0,535,1070,202,0.00000000000,0.00000000000,455,0.00000000000,Bourgeoys / Favard,45.47993000000,-73.55592100000,2022,9950,9950.00000000000,455.00000000000,913,45.47993000000,-73.55592100000,2022,300428,5037780,224,300428.00000000000,5037780.00000000000,300428.00000000000,5037780.00000000000,336,24661245,Montr?Ñal,24661245,1142,24661245,467,9284.30000000000,0.21413276200,0.12847965700,0.37473233400,0.28265524600,0.10752688200,0.25806451600,0.63440860200,62592,53504,0.18300000000,0.30000000000,0.53061224500,0.24489795900,0.12244898000,0.06122449000
537,199,7718,9362,7071,7071,St-Mathieu / Sherbrooke,45.49578910000,-73.58259559000,47.04522613000,189,0,536,1072,202,0.00000000000,0.00000000000,379,0.00000000000,St-Mathieu / Sherbrooke,45.49578900000,-73.58259600000,2022,17102,17102.00000000000,379.00000000000,849,45.49578900000,-73.58259600000,2022,298345,5039540,189,298345.00000000000,5039540.00000000000,298345.00000000000,5039540.00000000000,1900,24663365,Montr?Ñal,24663365,3122,24663365,934,5087.10000000000,0.04817987200,0.19271948600,0.20877944300,0.55032119900,0.28723404300,0.03723404300,0.65957446800,69120,56320,0.21400000000,0.43269230800,0.42622950800,0.29508196700,0.22950819700,0.03278688500
538,199,5831,7011,7072,7072,Beaudry / Sherbrooke,45.52303493000,-73.56539458000,35.23115578000,213,0,537,1074,202,0.00000000000,0.00000000000,253,0.00000000000,Beaudry / Sherbrooke,45.52303500000,-73.56539500000,2022,15812,15812.00000000000,253.00000000000,742,45.52303500000,-73.56539500000,2022,299691,5042570,213,299691.00000000000,5042570.00000000000,299691.00000000000,5042570.00000000000,1868,24661851,Montr?Ñal,24661851,1707,24661851,688,17157.10000000000,0.12354651200,0.28343023300,0.34883720900,0.24418604700,0.05147058800,0.25000000000,0.69852941200,45568,42837,0.30900000000,0.40641711200,0.21538461500,0.35384615400,0.20000000000,0.20000000000
539,199,7825,9305,7073,7073,Logan / de Champlain,45.52319433000,-73.55584256000,46.75879397000,340,0,538,1076,202,0.00000000000,0.00000000000,286,0.00000000000,Logan / de Champlain,45.52319400000,-73.55584300000,2022,9593,9593.00000000000,286.00000000000,768,45.52319400000,-73.55584300000,2022,300438,5042590,340,300438.00000000000,5042590.00000000000,300438.00000000000,5042590.00000000000,1568,24661865,Montr?Ñal,24661865,1721,24661865,488,7883.70000000000,0.05122950800,0.27663934400,0.33811475400,0.33401639300,0.04123711300,0.23711340200,0.72164948500,42112,37419,0.34000000000,0.22807017500,0.23529411800,0.41176470600,0.27450980400,0.03921568600
540,199,5281,6014,7074,7074,St-Andr?Ñ / Robin,45.51812809000,-73.56185138000,30.22110553000,117,0,539,1078,202,0.00000000000,0.00000000000,277,0.00000000000,St-Andr?Ñ / Robin,45.51812800000,-73.56185100000,2022,6622,6622.00000000000,277.00000000000,761,45.51812800000,-73.56185100000,2022,299968,5042020,117,299968.00000000000,5042020.00000000000,299968.00000000000,5042020.00000000000,1873,24661856,Montr?Ñal,24661856,1712,24661856,360,12903.20000000000,0.06944444400,0.36111111100,0.34722222200,0.22222222200,0.05555555600,0.18055555600,0.76388888900,51072,43776,0.23100000000,0.37500000000,0.22500000000,0.37500000000,0.25000000000,0.12500000000
541,188,1136,1307,7075,7075,CIUSSS (du Trianon / Pierre-de-Coubertin),45.58753125000,-73.53190720000,6.95212766000,407,0,540,1080,70,0.00000000000,0.00000000000,678,0.00000000000,CIUSSS (du Trianon / Pierre-de-Coubertin),45.58753100000,-73.53190700000,2022,541,541.00000000000,678.00000000000,1089,45.58753100000,-73.53190700000,2022,302310,5049740,407,302310.00000000000,5049740.00000000000,302310.00000000000,5049740.00000000000,920,24663314,Montr?Ñal,24663314,3073,24663314,2717,3789.90000000000,0.10489510500,0.09385351500,0.26683842500,0.53441295500,0.01742919400,0.42265795200,0.54030501100,77767,63360,0.08600000000,0.34600000000,0.54502369700,0.41232227500,0.02369668200,0.00947867300
542,199,10099,11509,7076,7076,Tupper / du Fort,45.49122962000,-73.58078241000,57.83417085000,326,0,541,1082,202,0.00000000000,0.00000000000,378,0.00000000000,Tupper / du Fort,45.49123000000,-73.58078200000,2022,18094,18094.00000000000,378.00000000000,848,45.49123000000,-73.58078200000,2022,298486,5039040,326,298486.00000000000,5039040.00000000000,298486.00000000000,5039040.00000000000,2716,24662140,Montr?Ñal,24662140,1969,24662140,807,32804.90000000000,0.03097893400,0.35315985100,0.26641883500,0.34944237900,0.30864197500,0.11728395100,0.53703703700,18656,18642,0.62100000000,0.37344398300,0.22222222200,0.46296296300,0.31481481500,0.00000000000
543,196,5102,7160,7077,7077,Jean Langlois / Fullum,45.52649998000,-73.54575277000,36.53061224000,270,0,542,1084,202,0.00000000000,0.00000000000,292,0.00000000000,Jean Langlois / Fullum,45.52650000000,-73.54575300000,2022,8818,8818.00000000000,292.00000000000,772,45.52650000000,-73.54575300000,2022,301226,5042950,270,301226.00000000000,5042950.00000000000,301226.00000000000,5042950.00000000000,1794,24661871,Montr?Ñal,24661871,1727,24661871,1333,6399.40000000000,0.07501875500,0.22505626400,0.40510127500,0.29482370600,0.03745318400,0.29588015000,0.65543071200,50176,42816,0.26400000000,0.34722222200,0.34193548400,0.49677419400,0.07741935500,0.07096774200
544,199,3906,4476,7078,7078,Hochelaga / Chapleau,45.53445295000,-73.55965197000,22.49246231000,730,0,543,1086,202,0.00000000000,0.00000000000,303,0.00000000000,Hochelaga / Chapleau,45.53445300000,-73.55965200000,2022,7607,7607.00000000000,303.00000000000,781,45.53445300000,-73.55965200000,2022,300141,5043840,730,300141.00000000000,5043840.00000000000,300141.00000000000,5043840.00000000000,1853,24661791,Montr?Ñal,24661791,1647,24661791,535,18706.30000000000,0.08411215000,0.31775700900,0.37383177600,0.22429906500,0.00934579400,0.27102803700,0.71028037400,53632,46464,0.17800000000,0.30573248400,0.32911392400,0.40506329100,0.06329113900,0.15189873400
545,188,4955,5781,7079,7079,Notre-Dame / Gauvin,45.50010530000,-73.56019914000,30.75000000000,364,0,544,1088,202,0.00000000000,0.00000000000,387,0.00000000000,Notre-Dame / Gauvin,45.50010500000,-73.56019900000,2022,7783,7783.00000000000,387.00000000000,856,45.50010500000,-73.56019900000,2022,300095,5040020,364,300095.00000000000,5040020.00000000000,300095.00000000000,5040020.00000000000,2791,24663452,Montr?Ñal,24663452,3201,24663452,1602,5953.20000000000,0.09363295900,0.29338327100,0.42446941300,0.18851435700,0.28125000000,0.05000000000,0.63125000000,62080,51840,0.30700000000,0.49913644200,0.35975609800,0.21341463400,0.39024390200,0.03048780500
546,166,9654,11177,7080,7080,du President-Kennedy / Union,45.50501115000,-73.57202768000,67.33132530000,449,0,545,1090,198,0.00000000000,0.00000000000,400,0.00000000000,du President-Kennedy / Union,45.50501100000,-73.57202800000,2022,14123,14123.00000000000,400.00000000000,866,45.50501100000,-73.57202800000,2022,299172,5040570,449,299172.00000000000,5040570.00000000000,299172.00000000000,5040570.00000000000,363,24661283,Montr?Ñal,24661283,1173,24661283,2492,3006.00000000000,0.04614767300,0.41332263200,0.32303370800,0.21749598700,0.29317269100,0.04618473900,0.64658634500,52736,45664,0.35500000000,0.45157657700,0.31174089100,0.15384615400,0.51417004000,0.00809716600
548,199,10119,12296,7082,7082,M?Ñtro Lionel-Groulx (Atwater / Lionel-Groulx),45.48294127000,-73.57974172000,61.78894472000,48,0,546,1093,202,0.00000000000,0.00000000000,1137,0.00000000000,M?Ñtro Lionel-Groulx (St-Jacques / Atwater),45.48362850000,-73.57970260000,2022,16019,16019.00000000000,1137.00000000000,1317,45.48362850000,-73.57970260000,2022,298569,5038190,48,298567.50000000000,5038155.00000000000,298567.50000000000,5038155.00000000000,2711,24662134,Montr?Ñal,24662134,1964,24662134,475,6560.80000000000,0.12631578900,0.21052631600,0.20000000000,0.46315789500,0.14736842100,0.27368421100,0.57894736800,31600,30736,0.42600000000,0.21359223300,0.16129032300,0.70967741900,0.12903225800,0.00000000000
549,186,8141,9646,7083,7083,Parc de Bullion (de Bullion / Prince-Arthur),45.51560426000,-73.57213497000,51.86021505000,95,0,547,1095,202,0.00000000000,0.00000000000,333,0.00000000000,Parc de Bullion (de Bullion / Prince-Arthur),45.51560400000,-73.57213500000,2022,14870,14870.00000000000,333.00000000000,808,45.51560400000,-73.57213500000,2022,299164,5041750,95,299164.00000000000,5041750.00000000000,299164.00000000000,5041750.00000000000,1111,24663346,Montr?Ñal,24663346,3103,24663346,581,13606.60000000000,0.12908778000,0.30981067100,0.30120481900,0.25989673000,0.11206896600,0.23275862100,0.63793103400,40704,37376,0.33600000000,0.40983606600,0.22000000000,0.42000000000,0.24000000000,0.10000000000
550,172,9194,11843,7084,7084,McTavish / Sherbrooke,45.50281282000,-73.57602417000,68.85465116000,294,0,548,1097,202,0.00000000000,0.00000000000,398,0.00000000000,McTavish / Sherbrooke,45.50281300000,-73.57602400000,2022,40231,40231.00000000000,398.00000000000,865,45.50281300000,-73.57602400000,2022,298859,5040320,294,298859.00000000000,5040320.00000000000,298859.00000000000,5040320.00000000000,1893,24663358,Montr?Ñal,24663358,3115,24663358,1184,4498.50000000000,0.02956081100,0.59966216200,0.13935810800,0.23141891900,0.42616033800,0.01265822800,0.55274261600,18197,17984,0.57900000000,0.38483146100,0.24489795900,0.16326530600,0.57142857100,0.04081632700
551,32,24,51,7085,7085,de la Grande-All?Ñe / Ste-Catherine,45.63137964000,-73.50685738000,1.59375000000,11,0,549,1099,63,0.00000000000,0.00000000000,1202,0.00000000000,Parc des V?Ñt?Ñrans (des V?Ñt?Ñrans / Broadway),45.63158120000,-73.50796040000,2022,100,100.00000000000,1202.00000000000,1377,45.63158120000,-73.50796040000,2022,304179,5054630,11,304222.00000000000,5054620.00000000000,304222.00000000000,5054620.00000000000,127,24660057,Montr?Ñal,24660057,55,24660057,872,339.00000000000,0.18348623900,0.21788990800,0.28669724800,0.31192660600,0.02298850600,0.62068965500,0.35057471300,51648,46720,0.20100000000,0.09467455600,0.68888888900,0.26666666700,0.02222222200,0.02222222200
552,76,101,189,7086,7086,Parc de l'H??tel-de-Ville (Dub?Ñ / Laurendeau),45.63065034000,-73.49499464000,2.48684210500,186,0,550,1101,67,0.00000000000,0.00000000000,1201,0.00000000000,Parc de l'H??tel-de-Ville (Laurendeau / Ste-Julie),45.63087380000,-73.49503890000,2022,155,155.00000000000,1201.00000000000,1376,45.63087380000,-73.49503890000,2022,305187,5054550,186,305188.50000000000,5054540.00000000000,305188.50000000000,5054540.00000000000,1189,24660058,Montr?Ñal,24660058,56,24660058,367,474.30000000000,0.08174386900,0.16348773800,0.19073569500,0.56403269800,0.01492537300,0.56716417900,0.41791044800,37632,33920,0.23900000000,0.09375000000,0.73913043500,0.08695652200,0.08695652200,0.08695652200
553,122,178,268,7087,7087,St-Jean-Baptiste / Ren?Ñ-L?Ñvesque,45.64155706000,-73.50037515000,2.19672131100,202,0,551,1103,193,0.00000000000,0.00000000000,699,0.00000000000,St-Jean-Baptiste / Ren?Ñ-L?Ñvesque,45.64155700000,-73.50037500000,2022,749,749.00000000000,699.00000000000,1103,45.64155700000,-73.50037500000,2022,304771,5055740,202,304771.00000000000,5055740.00000000000,304771.00000000000,5055740.00000000000,2405,24662914,Montr?Ñal,24662914,2703,24662914,561,4598.40000000000,0.15151515200,0.21390374300,0.24064171100,0.39393939400,0.01851851900,0.57407407400,0.40740740700,61824,51072,0.14800000000,0.13207547200,0.63265306100,0.32653061200,0.00000000000,0.00000000000
554,78,86,165,7088,7088,du Tricentenaire / de Montigny,45.65140584000,-73.50041270000,2.11538461500,140,0,552,1105,151,0.00000000000,0.00000000000,922,0.00000000000,Ar?Ñna Rodrigue-Gilbert (du Tricentenaire / de Montigny),45.65140580000,-73.50041270000,2022,449,449.00000000000,922.00000000000,1186,45.65140580000,-73.50041270000,2022,304768,5056830,140,304768.00000000000,5056830.00000000000,304768.00000000000,5056830.00000000000,1143,24660036,Montr?Ñal,24660036,34,24660036,784,7801.00000000000,0.08290816300,0.14668367300,0.21683673500,0.55357142900,0.00000000000,0.58598726100,0.40764331200,44075,38880,0.18500000000,0.07453416100,0.70270270300,0.25675675700,0.04054054100,0.00000000000
555,41,28,88,7089,7089,du Tricentenaire / Prince-Albert,45.64954588000,-73.49191546000,2.14634146300,278,0,553,1107,166,0.00000000000,0.00000000000,701,0.00000000000,du Tricentenaire / Prince-Albert,45.64954600000,-73.49191600000,2022,604,604.00000000000,701.00000000000,1104,45.64954600000,-73.49191600000,2022,305430,5056630,278,305430.00000000000,5056630.00000000000,305430.00000000000,5056630.00000000000,111,24660041,Montr?Ñal,24660041,39,24660041,561,3909.40000000000,0.15151515200,0.19607843100,0.26737967900,0.38502673800,0.00892857100,0.59821428600,0.39285714300,39296,35866,0.32100000000,0.02197802200,0.65909090900,0.36363636400,0.00000000000,0.00000000000
