Field1,day,emplacemen,index,pk,name,latitude,longitude,trip_per_d,cluster,FID1,FID_1,Field1_1,day_1,is_member,start_stat,index_1,Code,name_1,latitude_x,longitude_,year_x,trip_c,emplacem_1,pk_1,FID_,latitude_y,longitude1,year_y,X_x,Y_x,cluster_1,X_y,Y_y,X_mean,Y_mean,FID_2,DAUID,CDNAME,DAU,OID_,DAU_1,pop_2016,popden,age_0_14,age_15_30,age_30_45,age_p_45,lang_e,lang_f,lang_ef,inc_em,inc_aft,inc_low_,edu_unideg,to_work_ca,to_work_pt,to_work_wa,to_work_bi
152,202,36172,289,289,M?—tro Papineau (Cartier / Ste-Catherine),45.52353000000,-73.55199000000,179.06930690000,456,0,120,236,202,0.00000000000,0.00000000000,289,0.00000000000,M?—tro Papineau (Cartier / Ste-Catherine),45.52353000000,-73.55199000000,2022,36172,36172.00000000000,289.00000000000,770,45.52353000000,-73.55199000000,2022,300739,5042620,456,300739.00000000000,5042620.00000000000,300739.00000000000,5042620.00000000000,1740,24661869,Montr?—al,24661869,1725,24661869,449,6918.30000000000,0.03340757200,0.23385300700,0.33407572400,0.39866369700,0.06666666700,0.30000000000,0.63333333300,38400,34432,0.29200000000,0.24347826100,0.22222222200,0.48888888900,0.22222222200,0.04444444400
153,42,1412,291,291,Parthenais / Ste-Catherine,45.52600600000,-73.54886400000,33.61904762000,106,0,114,227,42,0.00000000000,0.00000000000,291,0.00000000000,Parthenais / Ste-Catherine,45.52600600000,-73.54886400000,2022,1412,1412.00000000000,291.00000000000,771,45.52600600000,-73.54886400000,2022,300983,5042900,106,300979.50000000000,5042915.00000000000,300979.50000000000,5042915.00000000000,1794,24661871,Montr?—al,24661871,1727,24661871,1333,6399.40000000000,0.07501875500,0.22505626400,0.40510127500,0.29482370600,0.03745318400,0.29588015000,0.65543071200,50176,42816,0.26400000000,0.34722222200,0.34193548400,0.49677419400,0.07741935500,0.07096774200
154,202,8818,292,292,Jean Langlois / Fullum,45.52650000000,-73.54575300000,43.65346535000,270,0,542,1084,202,0.00000000000,0.00000000000,292,0.00000000000,Jean Langlois / Fullum,45.52650000000,-73.54575300000,2022,8818,8818.00000000000,292.00000000000,772,45.52650000000,-73.54575300000,2022,301226,5042950,270,301226.00000000000,5042950.00000000000,301226.00000000000,5042950.00000000000,1794,24661871,Montr?—al,24661871,1727,24661871,1333,6399.40000000000,0.07501875500,0.22505626400,0.40510127500,0.29482370600,0.03745318400,0.29588015000,0.65543071200,50176,42816,0.26400000000,0.34722222200,0.34193548400,0.49677419400,0.07741935500,0.07096774200
155,202,23948,293,293,Dorion / Ontario,45.52699100000,-73.55821200000,118.55445540000,4,0,124,244,202,0.00000000000,0.00000000000,293,0.00000000000,Dorion / Ontario,45.52699100000,-73.55821200000,2022,23948,23948.00000000000,293.00000000000,773,45.52699100000,-73.55821200000,2022,300253,5043010,4,300279.50000000000,5043050.00000000000,300279.50000000000,5043050.00000000000,1805,24661885,Montr?—al,24661885,1738,24661885,742,6272.20000000000,0.09433962300,0.28975741200,0.40431266800,0.21159029600,0.04054054100,0.27702702700,0.66891891900,46490,41728,0.23000000000,0.35096153800,0.29545454500,0.40909090900,0.18181818200,0.09090909100
156,202,9567,294,294,Logan / Fullum,45.52836600000,-73.55117100000,47.36138614000,544,0,111,221,202,0.00000000000,0.00000000000,294,0.00000000000,Logan / Fullum,45.52836600000,-73.55117100000,2022,9567,9567.00000000000,294.00000000000,774,45.52836600000,-73.55117100000,2022,300803,5043160,544,300803.00000000000,5043160.00000000000,300803.00000000000,5043160.00000000000,1806,24661886,Montr?—al,24661886,1739,24661886,620,5636.40000000000,0.07258064500,0.22580645200,0.31451612900,0.38709677400,0.04032258100,0.37903225800,0.55645161300,34901,33088,0.33900000000,0.32947976900,0.43103448300,0.36206896600,0.15517241400,0.10344827600
157,202,9260,295,295,Poupart / Ste-Catherine,45.52900200000,-73.54619900000,45.84158416000,564,0,113,225,202,0.00000000000,0.00000000000,295,0.00000000000,Poupart / Ste-Catherine,45.52900200000,-73.54619900000,2022,9260,9260.00000000000,295.00000000000,775,45.52900200000,-73.54619900000,2022,301191,5043230,564,301191.00000000000,5043230.00000000000,301191.00000000000,5043230.00000000000,1916,24661916,Montr?—al,24661916,1766,24661916,635,2651.40000000000,0.08661417300,0.30708661400,0.33858267700,0.26771653500,0.05555555600,0.30952381000,0.61904761900,35456,32896,0.34600000000,0.20833333300,0.36206896600,0.46551724100,0.08620689700,0.10344827600
158,202,13669,296,296,Larivi?–re / de Lorimier,45.52913400000,-73.55923400000,67.66831683000,311,0,137,270,202,0.00000000000,0.00000000000,296,0.00000000000,Larivi?–re / de Lorimier,45.52913400000,-73.55923400000,2022,13669,13669.00000000000,296.00000000000,776,45.52913400000,-73.55923400000,2022,300173,5043250,311,300173.00000000000,5043250.00000000000,300173.00000000000,5043250.00000000000,1799,24661879,Montr?—al,24661879,1732,24661879,871,7276.50000000000,0.12629161900,0.20665901300,0.39609644100,0.27095292800,0.03448275900,0.36781609200,0.59195402300,46592,40832,0.24100000000,0.36000000000,0.36144578300,0.36144578300,0.09638554200,0.15662650600
159,115,9321,297,297,de Bordeaux / Sherbrooke,45.52997100000,-73.56305300000,81.05217391000,17,0,133,263,115,0.00000000000,0.00000000000,297,0.00000000000,de Bordeaux / Sherbrooke,45.52997100000,-73.56305300000,2022,9321,9321.00000000000,297.00000000000,777,45.52997100000,-73.56305300000,2022,299875,5043340,17,299868.00000000000,5043316.66667000000,299868.00000000000,5043316.66667000000,1801,24661881,Montr?—al,24661881,1734,24661881,680,19101.10000000000,0.12500000000,0.33088235300,0.36764705900,0.17647058800,0.03676470600,0.25000000000,0.70588235300,54059,48512,0.20600000000,0.35233160600,0.31250000000,0.42500000000,0.12500000000,0.10000000000
160,202,7263,298,298,Logan / d'Iberville,45.53057000000,-73.54913000000,35.95544554000,507,0,127,250,202,0.00000000000,0.00000000000,298,0.00000000000,Logan / d'Iberville,45.53057000000,-73.54913000000,2022,7263,7263.00000000000,298.00000000000,778,45.53057000000,-73.54913000000,2022,300963,5043410,507,300963.00000000000,5043410.00000000000,300963.00000000000,5043410.00000000000,1797,24661874,Montr?—al,24661874,1730,24661874,694,11193.50000000000,0.14409221900,0.33141210400,0.30979827100,0.21469740600,0.05755395700,0.35251798600,0.58273381300,42880,38528,0.35300000000,0.25000000000,0.38709677400,0.43548387100,0.08064516100,0.04838709700
161,202,7865,299,299,Poupart / Ontario,45.53193900000,-73.55343900000,38.93564356000,218,0,129,254,202,0.00000000000,0.00000000000,299,0.00000000000,Poupart / Ontario,45.53193900000,-73.55343900000,2022,7865,7865.00000000000,299.00000000000,779,45.53193900000,-73.55343900000,2022,300626,5043560,218,300626.00000000000,5043560.00000000000,300626.00000000000,5043560.00000000000,104,24663331,Montr?—al,24663331,3090,24663331,614,11992.20000000000,0.09771987000,0.24429967400,0.28501628700,0.37296416900,0.04878048800,0.39024390200,0.50406504100,25920,24640,0.49600000000,0.21481481500,0.25000000000,0.56818181800,0.06818181800,0.04545454500
162,202,15322,302,302,M?—tro Frontenac (Ontario / du Havre),45.53370600000,-73.55217900000,75.85148515000,666,0,125,246,202,0.00000000000,0.00000000000,302,0.00000000000,M?—tro Frontenac (Ontario / du Havre),45.53370600000,-73.55217900000,2022,15322,15322.00000000000,302.00000000000,780,45.53370600000,-73.55217900000,2022,300725,5043760,666,300725.00000000000,5043760.00000000000,300725.00000000000,5043760.00000000000,2082,24661786,Montr?—al,24661786,1642,24661786,559,8508.40000000000,0.08944543800,0.27728085900,0.36672629700,0.26654740600,0.07142857100,0.29464285700,0.58035714300,42155,39296,0.34800000000,0.29787234000,0.25862069000,0.56896551700,0.12068965500,0.06896551700
163,202,7607,303,303,Hochelaga / Chapleau,45.53445300000,-73.55965200000,37.65841584000,730,0,543,1086,202,0.00000000000,0.00000000000,303,0.00000000000,Hochelaga / Chapleau,45.53445300000,-73.55965200000,2022,7607,7607.00000000000,303.00000000000,781,45.53445300000,-73.55965200000,2022,300141,5043840,730,300141.00000000000,5043840.00000000000,300141.00000000000,5043840.00000000000,1853,24661791,Montr?—al,24661791,1647,24661791,535,18706.30000000000,0.08411215000,0.31775700900,0.37383177600,0.22429906500,0.00934579400,0.27102803700,0.71028037400,53632,46464,0.17800000000,0.30573248400,0.32911392400,0.40506329100,0.06329113900,0.15189873400
164,202,9500,304,304,du Havre / de Rouen,45.53456300000,-73.55478700000,47.02970297000,566,0,126,248,202,0.00000000000,0.00000000000,304,0.00000000000,du Havre / de Rouen,45.53456300000,-73.55478700000,2022,9500,9500.00000000000,304.00000000000,782,45.53456300000,-73.55478700000,2022,300521,5043850,566,300521.00000000000,5043850.00000000000,300521.00000000000,5043850.00000000000,2082,24661786,Montr?—al,24661786,1642,24661786,559,8508.40000000000,0.08944543800,0.27728085900,0.36672629700,0.26654740600,0.07142857100,0.29464285700,0.58035714300,42155,39296,0.34800000000,0.29787234000,0.25862069000,0.56896551700,0.12068965500,0.06896551700
165,200,5315,305,305,Hogan / Ontario,45.53529500000,-73.55116000000,26.57500000000,671,0,132,261,200,0.00000000000,0.00000000000,305,0.00000000000,Hogan / Ontario,45.53529500000,-73.55116000000,2022,5315,5315.00000000000,305.00000000000,783,45.53529500000,-73.55116000000,2022,300804,5043930,671,300804.00000000000,5043930.00000000000,300804.00000000000,5043930.00000000000,2082,24661786,Montr?—al,24661786,1642,24661786,559,8508.40000000000,0.08944543800,0.27728085900,0.36672629700,0.26654740600,0.07142857100,0.29464285700,0.58035714300,42155,39296,0.34800000000,0.29787234000,0.25862069000,0.56896551700,0.12068965500,0.06896551700
166,202,7271,306,306,Sherbrooke / Frontenac,45.53670000000,-73.56081000000,35.99504950000,641,0,135,266,202,0.00000000000,0.00000000000,306,0.00000000000,Sherbrooke / Frontenac,45.53670000000,-73.56081000000,2022,7271,7271.00000000000,306.00000000000,784,45.53670000000,-73.56081000000,2022,300051,5044090,641,300051.00000000000,5044090.00000000000,300051.00000000000,5044090.00000000000,2086,24661790,Montr?—al,24661790,1646,24661790,570,16011.20000000000,0.08771929800,0.36842105300,0.37719298200,0.16666666700,0.05263157900,0.30701754400,0.62280701800,30784,28608,0.38900000000,0.25185185200,0.24590163900,0.68852459000,0.03278688500,0.00000000000
167,201,8129,307,307,Wurtele / de Rouen,45.53762800000,-73.55339400000,40.44278607000,721,0,265,528,201,0.00000000000,0.00000000000,307,0.00000000000,Wurtele / de Rouen,45.53762800000,-73.55339400000,2022,8129,8129.00000000000,307.00000000000,785,45.53762800000,-73.55339400000,2022,300630,5044190,721,300630.00000000000,5044190.00000000000,300630.00000000000,5044190.00000000000,2079,24661783,Montr?—al,24661783,1639,24661783,957,14177.80000000000,0.10449320800,0.26123302000,0.36050156700,0.27377220500,0.06770833300,0.31770833300,0.56770833300,43072,37888,0.29800000000,0.21860465100,0.31764705900,0.44705882400,0.11764705900,0.10588235300
168,202,36755,309,309,University / Milton,45.50651100000,-73.57666900000,181.95544550000,131,0,75,148,202,0.00000000000,0.00000000000,309,0.00000000000,University / Milton,45.50651100000,-73.57666900000,2022,36755,36755.00000000000,309.00000000000,786,45.50651100000,-73.57666900000,2022,298809,5040740,131,298821.50000000000,5040735.00000000000,298821.50000000000,5040735.00000000000,365,24661285,Montr?—al,24661285,1175,24661285,572,31428.60000000000,0.03496503500,0.68181818200,0.17482517500,0.10839160800,0.50877193000,0.02631578900,0.46491228100,21568,21440,0.55800000000,0.47239263800,0.00000000000,0.34482758600,0.51724137900,0.06896551700
169,202,21592,310,310,University / Prince-Arthur,45.50740200000,-73.57844400000,106.89108910000,746,0,57,111,202,0.00000000000,0.00000000000,310,0.00000000000,University / Prince-Arthur,45.50740200000,-73.57844400000,2022,21592,21592.00000000000,310.00000000000,787,45.50740200000,-73.57844400000,2022,298670,5040830,746,298670.00000000000,5040830.00000000000,298670.00000000000,5040830.00000000000,1893,24663358,Montr?—al,24663358,3115,24663358,1184,4498.50000000000,0.02956081100,0.59966216200,0.13935810800,0.23141891900,0.42616033800,0.01265822800,0.55274261600,18197,17984,0.57900000000,0.38483146100,0.24489795900,0.16326530600,0.57142857100,0.04081632700
170,202,28261,311,311,Milton / Durocher,45.50814100000,-73.57493000000,139.90594060000,719,0,207,411,202,0.00000000000,0.00000000000,311,0.00000000000,Milton / Durocher,45.50814100000,-73.57493000000,2022,28261,28261.00000000000,311.00000000000,788,45.50814100000,-73.57493000000,2022,298945,5040920,719,298945.00000000000,5040920.00000000000,298945.00000000000,5040920.00000000000,359,24661279,Montr?—al,24661279,1169,24661279,398,23975.90000000000,0.02512562800,0.66582914600,0.17587939700,0.13316582900,0.45000000000,0.02500000000,0.51250000000,20672,20032,0.55700000000,0.42176870700,0.00000000000,0.36666666700,0.63333333300,0.00000000000
171,202,24041,312,312,Aylmer / Prince-Arthur,45.50856700000,-73.57769800000,119.01485150000,436,0,501,1002,202,0.00000000000,0.00000000000,312,0.00000000000,Aylmer / Prince-Arthur,45.50856700000,-73.57769800000,2022,24041,24041.00000000000,312.00000000000,789,45.50856700000,-73.57769800000,2022,298729,5040960,436,298729.00000000000,5040960.00000000000,298729.00000000000,5040960.00000000000,358,24661278,Montr?—al,24661278,1168,24661278,616,19310.30000000000,0.02435064900,0.77110389600,0.09740259700,0.10714285700,0.46341463400,0.01626016300,0.52032520300,16576,16160,0.61800000000,0.35838150300,0.08163265300,0.32653061200,0.55102040800,0.06122449000
172,202,30553,313,313,Milton / du Parc,45.50936100000,-73.57386400000,151.25247520000,762,0,208,413,202,0.00000000000,0.00000000000,313,0.00000000000,Milton / du Parc,45.50936100000,-73.57386400000,2022,30553,30553.00000000000,313.00000000000,790,45.50936100000,-73.57386400000,2022,299028,5041050,762,299028.00000000000,5041050.00000000000,299028.00000000000,5041050.00000000000,1023,24663249,Montr?—al,24663249,3019,24663249,732,47225.80000000000,0.06830601100,0.31420765000,0.28688524600,0.33060109300,0.28767123300,0.10958904100,0.58904109600,37376,34432,0.40000000000,0.44711538500,0.11904761900,0.23809523800,0.59523809500,0.04761904800
173,189,20281,314,314,Hutchison / Prince-Arthur,45.50975900000,-73.57610700000,107.30687830000,389,0,82,162,189,0.00000000000,0.00000000000,314,0.00000000000,Hutchison / Prince-Arthur,45.50975900000,-73.57610700000,2022,20281,20281.00000000000,314.00000000000,791,45.50975900000,-73.57610700000,2022,298853,5041100,389,298853.00000000000,5041100.00000000000,298853.00000000000,5041100.00000000000,1023,24663249,Montr?—al,24663249,3019,24663249,732,47225.80000000000,0.06830601100,0.31420765000,0.28688524600,0.33060109300,0.28767123300,0.10958904100,0.58904109600,37376,34432,0.40000000000,0.44711538500,0.11904761900,0.23809523800,0.59523809500,0.04761904800
174,202,29089,315,315,Ste-Famille / Sherbrooke,45.51007200000,-73.57075200000,144.00495050000,493,0,205,407,202,0.00000000000,0.00000000000,315,0.00000000000,Ste-Famille / Sherbrooke,45.51007200000,-73.57075200000,2022,29089,29089.00000000000,315.00000000000,792,45.51007200000,-73.57075200000,2022,299272,5041130,493,299272.00000000000,5041130.00000000000,299272.00000000000,5041130.00000000000,353,24661271,Montr?—al,24661271,1163,24661271,443,23439.20000000000,0.03386004500,0.38374717800,0.33860045100,0.24379232500,0.32954545500,0.06818181800,0.59090909100,27584,26432,0.46600000000,0.47887323900,0.09375000000,0.31250000000,0.46875000000,0.09375000000
175,202,43514,316,316,Prince-Arthur / du Parc,45.51059000000,-73.57547000000,215.41584160000,412,0,209,415,202,0.00000000000,0.00000000000,316,0.00000000000,Prince-Arthur / du Parc,45.51059000000,-73.57547000000,2022,43514,43514.00000000000,316.00000000000,793,45.51059000000,-73.57547000000,2022,298903,5041190,412,298903.00000000000,5041190.00000000000,298903.00000000000,5041190.00000000000,355,24661273,Montr?—al,24661273,1165,24661273,618,34525.10000000000,0.05663430400,0.38025890000,0.27508090600,0.28802589000,0.31707317100,0.05691056900,0.61788617900,29760,27872,0.46300000000,0.43915343900,0.12195122000,0.39024390200,0.43902439000,0.04878048800
176,202,25268,317,317,M?—tro St-Laurent (de Maisonneuve / St-Laurent),45.51066000000,-73.56497000000,125.08910890000,72,0,21,41,202,0.00000000000,0.00000000000,317,0.00000000000,M?—tro St-Laurent (de Maisonneuve / St-Laurent),45.51066000000,-73.56497000000,2022,25268,25268.00000000000,317.00000000000,794,45.51066000000,-73.56497000000,2022,299724,5041200,72,299713.60000000000,5041202.00000000000,299713.60000000000,5041202.00000000000,302,24661262,Montr?—al,24661262,1157,24661262,872,10544.10000000000,0.05160550500,0.19495412800,0.35550458700,0.39793578000,0.10857142900,0.15428571400,0.72000000000,59776,49451,0.20900000000,0.45666666700,0.25490196100,0.29411764700,0.39215686300,0.02941176500
177,202,22524,318,318,Hutchison / des Pins,45.51069000000,-73.57805000000,111.50495050000,304,0,211,419,202,0.00000000000,0.00000000000,318,0.00000000000,Hutchison / des Pins,45.51069000000,-73.57805000000,2022,22524,22524.00000000000,318.00000000000,795,45.51069000000,-73.57805000000,2022,298702,5041200,304,298702.00000000000,5041200.00000000000,298702.00000000000,5041200.00000000000,356,24661276,Montr?—al,24661276,1166,24661276,663,32985.10000000000,0.09049773800,0.37707390600,0.27903469100,0.25339366500,0.33834586500,0.09022556400,0.55639097700,30016,28096,0.48500000000,0.46218487400,0.21276595700,0.36170212800,0.34042553200,0.06382978700
178,202,13730,321,321,de l'H??tel-de-Ville / Ste-Catherine,45.51166000000,-73.56213600000,67.97029703000,611,0,16,32,202,0.00000000000,0.00000000000,321,0.00000000000,de l'H??tel-de-Ville / Ste-Catherine,45.51166000000,-73.56213600000,2022,13730,13730.00000000000,321.00000000000,796,45.51166000000,-73.56213600000,2022,299945,5041310,611,299945.00000000000,5041310.00000000000,299945.00000000000,5041310.00000000000,350,24661261,Montr?—al,24661261,1156,24661261,779,13935.60000000000,0.05776636700,0.32092426200,0.37869062900,0.24261874200,0.13461538500,0.16025641000,0.67948717900,37504,33216,0.31400000000,0.44214876000,0.17567567600,0.47297297300,0.24324324300,0.06756756800
